seq.name,gene_symbol
ENST00000574902.5,ZNF213
ENST00000574912.1,DPEP2NB
ENST00000574946.5,WSCD1
ENST00000575125.5,SPDYE9P
ENST00000575301.5,NLGN2
ENST00000575474.1,AC026954.2
ENST00000575734.5,TMEM100
ENST00000575751.1,OR1D5
ENST00000575771.5,NAA38
ENST00000575779.2,ZNF594
ENST00000575780.5,INCA1
ENST00000575785.2,AC025283.2
ENST00000575882.6,TOM1L1
ENST00000576036.5,LITAF
ENST00000576217.1,PAM16
ENST00000576222.2,PCDHGB3
ENST00000576409.5,ATPAF1
ENST00000576479.4,SPON1
ENST00000576629.5,LRRC37A2
ENST00000576634.6,CLUAP1
ENST00000576655.5,GFY
ENST00000576742.5,TRPV3
ENST00000576930.5,EIF5A
ENST00000576980.2,KCTD11
ENST00000576985.6,ZSCAN10
ENST00000577138.1,AC003688.1
ENST00000577390.6,CDH8
ENST00000577647.2,AC113554.1
ENST00000577660.1,AC099850.2
ENST00000577662.1,AC004805.1
ENST00000577745.2,SLC25A35
ENST00000577790.1,AC005726.1
ENST00000577809.6,C17orf75
ENST00000577830.6,CUEDC1
ENST00000577856.2,PPIAL4A
ENST00000578049.4,SEC22B
ENST00000578186.2,HIST2H4A
ENST00000578237.5,TRIM16
ENST00000578454.5,NCOA4
ENST00000578584.5,AC134669.1
ENST00000578681.5,DDX42
ENST00000578689.2,GJD3
ENST00000578794.2,AC015813.2
ENST00000578921.6,RAB31
ENST00000579016.5,ENGASE
ENST00000579022.5,SMIM21
ENST00000579226.5,MYL12A
ENST00000579436.7,RASSF5
ENST00000579455.2,C18orf63
ENST00000579512.2,HIST2H4B
ENST00000579534.5,POLI
ENST00000579649.5,RPL36
ENST00000579695.5,ORMDL3
ENST00000579795.5,FOXN1
ENST00000579849.6,TMEM98
ENST00000579991.3,DYNLL2
ENST00000580018.4,TIMM23
ENST00000580059.7,KCTD1
ENST00000580114.5,AC074143.1
ENST00000580123.5,SLC16A5
ENST00000580155.5,RBFOX3
ENST00000580256.3,PIRT
ENST00000580261.5,RPL17
ENST00000580279.2,GDF10
ENST00000580306.7,ZNF18
ENST00000580553.1,AC046185.1
ENST00000580666.6,SLC16A6
ENST00000580749.2,OTOP3
ENST00000581138.3,PPIAL4F
ENST00000581164.1,PPIAL4E
ENST00000581208.2,VEZF1
ENST00000581216.6,TEFM
ENST00000581310.5,STARD6
ENST00000581312.6,OTUD7B
ENST00000581322.6,PITPNC1
ENST00000581347.2,TMEM200C
ENST00000581407.5,FAM222B
ENST00000581492.3,GDF2
ENST00000581518.6,ALDH3A2
ENST00000581851.1,TMEM238L
ENST00000581977.7,IKBKE
ENST00000582163.3,MSMB
ENST00000582401.6,TXNIP
ENST00000582441.1,AC005697.1
ENST00000582471.1,AC135178.3
ENST00000582693.5,RNF115
ENST00000582783.5,C19orf47
ENST00000582970.5,RNF213
ENST00000583011.6,RPL26
ENST00000583023.1,KCNH6
ENST00000583088.6,KCNJ12
ENST00000583169.5,NETO1
ENST00000583195.2,LINC00672
ENST00000583313.6,RBM8A
ENST00000583337.3,KLF14
ENST00000583410.1,ARHGAP28
ENST00000583509.7,ACP6
ENST00000583535.6,MYH3
ENST00000583666.2,AC011195.2
ENST00000583866.9,NBPF10
ENST00000583931.6,ANP32E
ENST00000584068.3,PPIAL4H
ENST00000584306.5,LRRC37A3
ENST00000584307.5,YES1
ENST00000584436.7,BAHCC1
ENST00000584486.5,FAM72C
ENST00000584605.5,AC015688.4
ENST00000584667.6,SAP30BP
ENST00000584701.2,RBP3
ENST00000584895.5,RPL17-C18orf32
ENST00000585124.6,AURKB
ENST00000585245.2,PPIAL4C
ENST00000585281.5,ANXA8
ENST00000585316.3,ZNF488
ENST00000585477.2,BOD1L2
ENST00000585482.6,SARM1
ENST00000585527.1,LINGO3
ENST00000585580.4,TSSK6
ENST00000585603.6,POP4
ENST00000585607.1,PODNL1
ENST00000585656.1,AC008481.3
ENST00000585661.1,AC024592.3
ENST00000585682.5,GASK1B
ENST00000585807.5,HSD17B1
ENST00000585809.5,WDR18
ENST00000585916.6,PIAS2
ENST00000585934.1,TRAPPC6A
ENST00000585937.1,AC005943.1
ENST00000585993.3,OR4F17
ENST00000586012.1,AC011499.1
ENST00000586020.1,AC011498.4
ENST00000586178.6,MBTD1
ENST00000586448.5,SLC14A2
ENST00000586499.6,TPM4
ENST00000586529.1,AC011511.4
ENST00000586534.6,RAD23A
ENST00000586539.6,ABCA8
ENST00000586569.3,TNFRSF11A
ENST00000586572.1,AC006538.2
ENST00000586582.6,SEMA6B
ENST00000586600.5,CCDC130
ENST00000586602.5,ZNF121
ENST00000586606.6,AC093227.2
ENST00000586607.5,H3F3B
ENST00000586622.5,MFSD11
ENST00000586659.5,KANK2
ENST00000586691.1,TUBB6
ENST00000586855.6,ZSCAN5B
ENST00000587086.2,MISP3
ENST00000587091.6,SLC16A2
ENST00000587230.6,STX10
ENST00000587250.4,RND2
ENST00000587252.5,ZNF581
ENST00000587304.3,C17orf113
ENST00000587327.5,PRKCSH
ENST00000587331.7,CEACAM16
ENST00000587340.5,ZSCAN5A
ENST00000587424.2,SRSF8
ENST00000587427.6,GHDC
ENST00000587459.1,AC005837.2
ENST00000587539.2,ZNF404
ENST00000587556.1,AC087289.3
ENST00000587652.5,GCOM1
ENST00000587708.7,PSENEN
ENST00000587816.2,AL365214.3
ENST00000587834.6,SEC11C
ENST00000587848.3,ANKRD62
ENST00000587871.1,AC010327.2
ENST00000587948.5,TMEM205
ENST00000588001.2,SLC35G4
ENST00000588012.5,PTPRS
ENST00000588030.5,CIRBP
ENST00000588072.6,MPPE1
ENST00000588183.5,HDHD2
ENST00000588212.1,AC245748.1
ENST00000588234.6,C19orf53
ENST00000588258.6,FAAP24
ENST00000588268.6,ZNF461
ENST00000588408.6,CNTD1
ENST00000588525.1,FUT5
ENST00000588572.6,COX6B2
ENST00000588649.7,POLRMT
ENST00000588735.3,GFAP
ENST00000588750.5,APOC1
ENST00000588776.8,CAPS
ENST00000588790.5,CCDC159
ENST00000588831.5,LRFN3
ENST00000588873.1,AC012309.1
ENST00000588891.1,AC104532.1
ENST00000588981.6,TNNT1
ENST00000589037.5,RPL27
ENST00000589046.1,ZNF345
ENST00000589057.5,APOC4-APOC2
ENST00000589093.5,NLRP11
ENST00000589097.5,PLEKHJ1
ENST00000589258.1,AC007998.2
ENST00000589332.7,ZNF396
ENST00000589334.5,TMEM101
ENST00000589410.2,MC5R
ENST00000589413.5,ZNF383
ENST00000589474.5,RASGRP4
ENST00000589620.5,FUT3
ENST00000589655.1,RAB3D
ENST00000589666.6,UNK
ENST00000589717.2,ZNF253
ENST00000589718.5,BCL2L14
ENST00000589735.2,LUZP6
ENST00000589786.5,KCTD15
ENST00000589807.1,AD000671.2
ENST00000590071.7,WTIP
ENST00000590083.5,CBARP
ENST00000590099.6,BECN1
ENST00000590151.5,ACLY
ENST00000590202.2,ZNF519
ENST00000590230.5,ELANE
ENST00000590247.7,PDCD5
ENST00000590261.5,ILF3
ENST00000590317.4,LYPD8
ENST00000590474.7,MAP2K6
ENST00000590532.2,AC090227.2
ENST00000590720.6,PSME3
ENST00000590722.2,AC091551.1
ENST00000590758.3,GJC1
ENST00000590798.1,AC008770.2
ENST00000590800.6,ZBTB7C
ENST00000590918.6,GIPR
ENST00000590954.5,TXNL1
ENST00000591022.6,PLEKHH3
ENST00000591035.1,AC005702.1
ENST00000591090.5,GET3
ENST00000591247.5,LSM12
ENST00000591340.6,ZNF529
ENST00000591344.2,ZNF850
ENST00000591399.5,WBP2
ENST00000591403.5,ACSBG2
ENST00000591455.5,CYTH1
ENST00000591504.6,CCDC68
ENST00000591513.5,HIGD1B
ENST00000591613.2,AD000671.1
ENST00000591655.3,PNLIPRP2
ENST00000591656.1,AC008687.1
ENST00000591680.6,GPATCH8
ENST00000591793.1,AC067968.1
ENST00000591834.1,ATF7-NPFF
ENST00000591889.2,AC011479.1
ENST00000591899.8,UQCR11
ENST00000591924.5,GALNT1
ENST00000591954.3,AC020922.1
ENST00000591998.6,ZNF699
ENST00000592014.6,PRCD
ENST00000592062.5,TRMT1
ENST00000592179.6,ANKRD29
ENST00000592199.5,NFIX
ENST00000592502.2,ZNF101
ENST00000592533.5,ZNF540
ENST00000592540.5,SPC24
ENST00000592554.2,FAM20A
ENST00000592574.1,AC099811.2
ENST00000592588.6,RPS15
ENST00000592740.5,AC092073.1
ENST00000592782.5,NMT1
ENST00000592813.5,ZMYND15
ENST00000592854.5,C19orf38
ENST00000592875.6,C18orf21
ENST00000592904.6,ZNF266
ENST00000592954.2,APOC4
ENST00000593039.5,AC004223.3
ENST00000593135.6,KIF18B
ENST00000593147.5,AC022335.1
ENST00000593428.5,KLK5
ENST00000593495.3,NOTCH2NLB
ENST00000593537.1,NTF4
ENST00000593562.5,GRIK5
ENST00000593646.5,RNASEK
ENST00000593682.1,AC010422.6
ENST00000593711.6,ZIM2
ENST00000593731.1,AC007192.1
ENST00000593756.6,FGF21
ENST00000593767.3,MED25
ENST00000593829.5,LSM4
ENST00000593851.5,C5orf58
ENST00000593873.6,AC010522.1
ENST00000593991.5,AC008764.4
ENST00000594051.6,ZBTB45
ENST00000594059.1,AC010646.1
ENST00000594136.2,RAB4B-EGLN2
ENST00000594199.3,SLC25A53
ENST00000594211.2,KLK9
ENST00000594239.5,IKBKG
ENST00000594295.5,ZNF841
ENST00000594369.6,ZNF446
ENST00000594374.1,L34079.1
ENST00000594436.5,MIA
ENST00000594442.2,ZFP36
ENST00000594565.5,CT45A1
ENST00000594617.7,PDE4C
ENST00000594663.1,AC010319.2
ENST00000594664.1,AC006486.1
ENST00000594684.1,AC003006.1
ENST00000594691.6,CCDC200
ENST00000594710.2,ZNF728
ENST00000594769.5,AC008982.1
ENST00000594797.6,PET100
ENST00000594814.6,LRIT3
ENST00000594901.1,ZNF587B
ENST00000594947.6,ZNF257
ENST00000595048.5,ZNF814
ENST00000595065.5,MAGEA9B
ENST00000595090.6,RUVBL2
ENST00000595224.5,MAGIX
ENST00000595228.3,SCGB1C2
ENST00000595235.5,SSX4B
ENST00000595290.6,OPN1MW
ENST00000595337.5,DEDD2
ENST00000595358.5,CCDC61
ENST00000595412.5,DMRTC1
ENST00000595464.3,C5AR2
ENST00000595562.1,AC008758.5
ENST00000595607.6,ZNF114
ENST00000595618.5,MYO9B
ENST00000595635.5,ZNF320
ENST00000595661.5,ZNF473
ENST00000595676.1,AC008403.1
ENST00000595689.3,SSX4
ENST00000595753.6,SLC35E1
ENST00000595790.5,FAM71E1
ENST00000595793.6,KLK13
ENST00000595820.6,KLK7
ENST00000595891.1,MBD3L1
ENST00000595948.5,IL4I1
ENST00000595962.6,ZNF480
ENST00000596049.5,PIH1D1
ENST00000596148.3,TRAPPC5
ENST00000596358.6,NOSIP
ENST00000596400.1,AC003002.3
ENST00000596516.2,SETSIP
ENST00000596535.3,FAM236B
ENST00000596542.1,AC010463.1
ENST00000596586.5,AC011530.1
ENST00000596731.7,WDR83OS
ENST00000596831.1,AC004076.1
ENST00000596918.5,AC002985.1
ENST00000596929.5,ZNF544
ENST00000597188.6,ADAMTS10
ENST00000597229.2,ZNF358
ENST00000597252.5,ZNF836
ENST00000597275.5,CCDC120
ENST00000597410.1,AC003002.2
ENST00000597551.6,FLT3LG
ENST00000597582.2,ZNF837
ENST00000597595.6,GMFG
ENST00000597610.5,SIGLECL1
ENST00000597630.2,ERFL
ENST00000597658.1,AC003002.1
ENST00000597692.1,AC010422.3
ENST00000597761.7,ZNF730
ENST00000597850.2,ZIK1
ENST00000597853.5,CGB7
ENST00000597959.1,AC008763.3
ENST00000597960.7,FKBP8
ENST00000597961.1,AC010422.5
ENST00000598205.5,MYH14
ENST00000598234.6,AC099489.1
ENST00000598239.5,KLK15
ENST00000598245.2,MAGEA3
ENST00000598312.6,ZNF329
ENST00000598361.4,AC005154.5
ENST00000598383.2,H3.Y
ENST00000598398.5,HAMP
ENST00000598409.6,SMIM17
ENST00000598418.5,JOSD2
ENST00000598441.6,SNRNP70
ENST00000598475.1,SPANXN2
ENST00000598513.5,ZNF677
ENST00000598519.2,ZNF628
ENST00000598523.3,GABRQ
ENST00000598581.3,SLC6A14
ENST00000598664.5,AC008763.2
ENST00000598716.2,CT45A3
ENST00000598742.6,RPS19
ENST00000598753.1,AC008758.6
ENST00000598884.1,AC010323.1
ENST00000598904.5,RINL
ENST00000598935.5,PCP2
ENST00000598963.3,HSFX2
ENST00000599117.5,SUPT5H
ENST00000599174.3,CCDC177
ENST00000599180.2,FFAR2
ENST00000599218.6,PRICKLE3
ENST00000599263.6,CNTD2
ENST00000599312.1,AC008878.1
ENST00000599359.1,TNFSF14
ENST00000599369.5,MZF1
ENST00000599405.3,OPN1MW3
ENST00000599531.2,PNMA8B
ENST00000599536.1,AC010619.1
ENST00000599538.5,VRK3
ENST00000599599.6,ZNF71
ENST00000599612.3,MPV17L2
ENST00000599632.1,AC020909.1
ENST00000599672.6,EMG1
ENST00000599795.5,AC008687.8
ENST00000599812.5,PSG5
ENST00000599837.3,CTAG1A
ENST00000599845.3,CSAG3
ENST00000599857.7,POLD1
ENST00000599921.6,PLA2G4C
ENST00000599962.2,H2BFS
ENST00000599996.1,AC011455.2
ENST00000600067.1,AC008750.8
ENST00000600079.6,SYT3
ENST00000600128.6,FBN3
ENST00000600132.5,ANKRD24
ENST00000600213.3,MTRNR2L12
ENST00000600228.6,ZNF616
ENST00000600245.1,ZNF574
ENST00000600258.1,FPR2
ENST00000600324.5,STAP2
ENST00000600328.7,IQCN
ENST00000600434.5,MRPL34
ENST00000600449.8,TMEM185A
ENST00000600490.5,TMEM59L
ENST00000600514.5,MVB12A
ENST00000600659.3,RPS28
ENST00000600729.2,MIA-RAB4B
ENST00000600766.3,ZNF723
ENST00000600767.5,KLK8
ENST00000600799.2,AC106774.4
ENST00000600810.1,AC010615.4
ENST00000600835.6,IL12RB1
ENST00000600991.5,TEX13A
ENST00000601048.6,SELENOW
ENST00000601181.6,CXCL17
ENST00000601199.2,AC213203.1
ENST00000601241.5,SCGB2B2
ENST00000601302.3,ARL14EPL
ENST00000601372.6,ZNF558
ENST00000601380.3,ANKDD1B
ENST00000601382.2,RNF225
ENST00000601417.3,ERVV-2
ENST00000601460.5,AL157392.5
ENST00000601521.5,RPS5
ENST00000601538.5,SHANK2
ENST00000601627.1,AC008537.1
ENST00000601674.6,AC003005.1
ENST00000601693.2,ZNF729
ENST00000601773.5,ZNF208
ENST00000601808.1,ZNF17
ENST00000601870.1,AC008878.2
ENST00000602124.1,AC010326.2
ENST00000602142.6,VAV1
ENST00000602168.1,ERVV-1
ENST00000602195.5,NXF2B
ENST00000602198.5,TEX101
ENST00000602212.6,NPAS1
ENST00000602233.5,EPHX3
ENST00000602297.1,MAGEB5
ENST00000602312.2,SDR42E2
ENST00000602369.3,AC073082.1
ENST00000602384.5,MICOS10-NBL1
ENST00000602390.5,COMMD3-BMI1
ENST00000602402.6,DNAJC3
ENST00000602452.3,MEI4
ENST00000602459.6,AC012254.2
ENST00000602465.5,RUFY2
ENST00000602501.5,DHRS9
ENST00000602548.2,CENPVL1
ENST00000602662.1,NBL1
ENST00000602676.6,OAZ1
ENST00000602795.6,NELFCD
ENST00000602845.2,NCBP2AS2
ENST00000602917.6,MFSD14C
ENST00000602925.5,DENND4C
ENST00000602956.5,TSNAX-DISC1
ENST00000603017.2,RASL10B
ENST00000603027.5,AC022400.5
ENST00000603053.2,ERVW-1
ENST00000603077.1,IGHD2OR15-2A
ENST00000603197.6,CCL5
ENST00000603300.1,DUOX2
ENST00000603326.1,IGHD4OR15-4A
ENST00000603357.2,TIGD2
ENST00000603540.2,ADAM21
ENST00000603640.6,FAM205C
ENST00000603660.1,IGHV3-30
ENST00000603693.1,IGHD4OR15-4B
ENST00000603700.1,URGCP-MRPS24
ENST00000603767.1,AC112229.3
ENST00000603798.6,SMAGP
ENST00000603928.3,BRD3OS
ENST00000603935.1,IGHD3OR15-3B
ENST00000603943.6,AC098484.3
ENST00000604000.4,LIX1L
ENST00000604011.5,RNF103-CHMP3
ENST00000604066.1,IGHV1OR15-1
ENST00000604093.2,MTRNR2L13
ENST00000604102.1,IGHD2OR15-2B
ENST00000604404.5,FXYD3
ENST00000604446.1,IGHD5OR15-5B
ENST00000604458.1,HSPE1-MOB4
ENST00000604534.5,TLCD4-RWDD3
ENST00000604629.5,UGT2A2
ENST00000604641.5,GAS2L2
ENST00000604642.1,IGHD5OR15-5A
ENST00000604646.1,MTRNR2L11
ENST00000604834.6,HEATR9
ENST00000604838.1,IGHD1OR15-1B
ENST00000604921.5,IZUMO3
ENST00000604950.1,IGHD3OR15-3A
ENST00000604952.1,MTRNR2L6
ENST00000605244.5,FAM214B
ENST00000605259.2,AL391987.2
ENST00000605284.1,IGHD1OR15-1A
ENST00000605286.5,PPP1R26
ENST00000605424.6,MMP28
ENST00000605587.2,C17orf50
ENST00000605788.5,NOLC1
ENST00000605844.6,TAF15
ENST00000605895.6,RER1
ENST00000605932.5,OXNAD1
ENST00000606025.5,AC007040.2
ENST00000606080.2,FRK
ENST00000606109.1,KPRP
ENST00000606117.2,SIRT5
ENST00000606162.6,PRXL2A
ENST00000606183.4,POU5F2
ENST00000606214.5,TBC1D7
ENST00000606320.6,MPHOSPH9
ENST00000606498.5,TM2D1
ENST00000606505.5,AL603832.3
ENST00000606589.1,Z84492.1
ENST00000606738.3,TRABD2B
ENST00000606888.3,ANKRD34A
ENST00000606910.5,AC012488.2
ENST00000606911.6,TOR1AIP1
ENST00000607016.2,NUDT3
ENST00000607093.1,LCE1C
ENST00000607124.1,HIST1H2BJ
ENST00000607197.6,HEBP2
ENST00000607283.5,AC096887.1
ENST00000607355.2,HIST2H2AA4
ENST00000607357.2,COPS9
ENST00000607484.6,UQCC2
ENST00000607544.1,SRRM5
ENST00000607574.2,SMIM32
ENST00000607599.5,CHURC1
ENST00000607772.6,CNKSR3
ENST00000607778.1,GTF2H5
ENST00000607829.5,ASDURF
ENST00000608362.2,HNRNPA2B1
ENST00000608382.5,ZBTB25
ENST00000608416.5,ZNF100
ENST00000608606.1,AC090004.1
ENST00000608872.6,FBXW2
ENST00000608933.6,PPM1K
ENST00000608990.6,C20orf203
ENST00000608999.6,PPP1R12B
ENST00000609024.6,CHMP4A
ENST00000609129.2,ZBTB8B
ENST00000609232.5,CTCFL
ENST00000609256.1,BHLHA15
ENST00000609375.1,AL034430.1
ENST00000609421.1,MTX1
ENST00000609438.2,GPRIN3
ENST00000609451.5,EBF4
ENST00000609480.4,ATP6V1FNB
ENST00000609618.2,AC009133.6
ENST00000609664.2,KRTAP10-7
ENST00000609684.2,PCDHB16
ENST00000609686.3,GRIN2B
ENST00000609795.5,HNF4A
ENST00000609812.6,LYPD4
ENST00000609879.2,HIST2H3PS2
ENST00000609883.1,RTL5
ENST00000609923.6,SLC25A16
ENST00000610020.2,RPAP2
ENST00000610140.6,NT5C3A
ENST00000610189.2,GPN1
ENST00000610212.2,TMEM271
ENST00000610213.6,DCP1A
ENST00000610261.6,ZNF595
ENST00000610322.5,RCC1L
ENST00000610343.4,ZMYM2
ENST00000610350.3,TBC1D3H
ENST00000610402.5,AP2B1
ENST00000610405.4,FAM156B
ENST00000610426.5,NSA2
ENST00000610442.1,AC008073.3
ENST00000610445.2,OR52E5
ENST00000610495.1,F8A1
ENST00000610508.4,ZNF705A
ENST00000610521.1,IFNA5
ENST00000610543.4,CNTFR
ENST00000610581.4,SPRY1
ENST00000610598.4,CT45A7
ENST00000610628.4,GBA3
ENST00000610657.2,GOLGA6L10
ENST00000610660.1,IFNA13
ENST00000610664.5,U2AF1L5
ENST00000610680.4,GAGE1
ENST00000610704.5,ZNF282
ENST00000610710.4,CFAP57
ENST00000610722.4,MCM8
ENST00000610738.5,COLCA2
ENST00000610745.5,CYP1B1
ENST00000610772.4,MROH2A
ENST00000610801.1,AC007244.1
ENST00000610828.5,NEK3
ENST00000610854.1,NEFL
ENST00000610884.4,SNAPC3
ENST00000610897.4,GNB1
ENST00000610913.2,SSTR3
ENST00000610928.4,AC022137.3
ENST00000610935.2,ZNF787
ENST00000610940.4,PRODH
ENST00000610966.5,SVOP
ENST00000610970.1,HOXA4
ENST00000611002.4,ZNF155
ENST00000611003.1,FAM236A
ENST00000611027.2,FAM122B
ENST00000611028.3,FOLR3
ENST00000611074.4,RAVER1
ENST00000611091.4,MIS12
ENST00000611099.1,APLNR
ENST00000611116.2,TRAC
ENST00000611155.4,XBP1
ENST00000611161.2,LENG9
ENST00000611179.4,IMPG1
ENST00000611208.4,ARL8B
ENST00000611217.4,POTEB3
ENST00000611249.2,FSBP
ENST00000611250.4,JADE3
ENST00000611257.4,TBC1D3B
ENST00000611261.4,OSCAR
ENST00000611299.4,SYTL3
ENST00000611323.1,ELOA3B
ENST00000611388.1,ANKRD20A3
ENST00000611391.1,IGKV1D-13
ENST00000611392.5,AC092329.3
ENST00000611400.4,TEX264
ENST00000611405.5,SRRT
ENST00000611444.1,HIST1H4G
ENST00000611462.1,TRBV10-3
ENST00000611517.4,TMEM222
ENST00000611520.1,TRBV18
ENST00000611540.4,ZNF74
ENST00000611543.4,ADORA2A
ENST00000611551.1,NATD1
ENST00000611618.1,TRIM52
ENST00000611619.1,AC011043.2
ENST00000611620.4,CYP3A7-CYP3A51P
ENST00000611621.2,NUDT18
ENST00000611638.4,ZCCHC18
ENST00000611641.1,AL445989.1
ENST00000611660.5,CT45A8
ENST00000611665.4,REXO2
ENST00000611668.4,CT45A10
ENST00000611707.4,GPAT3
ENST00000611716.5,PCSK6
ENST00000611734.1,IGKV1D-33
ENST00000611745.2,SRRM3
ENST00000611746.1,AC141272.1
ENST00000611770.4,ORAI2
ENST00000611786.4,ATRAID
ENST00000611787.1,TRBV11-3
ENST00000611814.4,PI16
ENST00000611852.4,CCDC28A
ENST00000611870.5,CNTNAP4
ENST00000611898.4,ZP4
ENST00000611905.2,CCL16
ENST00000611927.1,HIST1H4K
ENST00000611932.4,CARHSP1
ENST00000611976.1,CDC42EP3
ENST00000611977.2,DGKK
ENST00000611999.4,GIMAP1-GIMAP5
ENST00000612026.5,TRPC5OS
ENST00000612042.4,PINLYP
ENST00000612078.5,CYP4F8
ENST00000612115.1,CYP2D7
ENST00000612133.4,MPP2
ENST00000612142.1,TPSB2
ENST00000612183.4,FAM71D
ENST00000612195.4,TVP23A
ENST00000612221.1,SBK3
ENST00000612223.5,SYNRG
ENST00000612278.4,SLC22A24
ENST00000612294.4,AMZ2
ENST00000612308.2,AL627230.1
ENST00000612315.1,AC213203.2
ENST00000612333.4,TMEM14B
ENST00000612339.4,TMEM106A
ENST00000612356.1,IGKV2D-29
ENST00000612363.2,TWIST2
ENST00000612375.1,TRAJ37
ENST00000612377.2,AC211486.6
ENST00000612396.4,LARP4B
ENST00000612399.4,PSMC6
ENST00000612423.4,PLP1
ENST00000612460.5,TAZ
ENST00000612465.1,AC011043.1
ENST00000612501.2,PPP1R9B
ENST00000612514.4,TTF1
ENST00000612565.1,AL354822.1
ENST00000612570.4,NDFIP2
ENST00000612591.4,ZNF626
ENST00000612661.2,MARCKS
ENST00000612677.6,RAB44
ENST00000612721.4,AC240274.1
ENST00000612742.4,METTL8
ENST00000612750.5,DCAF13
ENST00000612771.5,FADS6
ENST00000612787.1,TRBV7-9
ENST00000612814.5,SLC46A1
ENST00000612848.1,AC004556.3
ENST00000612882.1,AC171558.3
ENST00000612892.4,GPR1
ENST00000612899.5,TNFAIP3
ENST00000612905.1,JRK
ENST00000612907.1,CT45A2
ENST00000612919.1,AL592183.1
ENST00000612929.2,BHLHE23
ENST00000612930.1,TSKU
ENST00000612958.1,GAGE13
ENST00000612966.2,HIST1H3C
ENST00000612978.5,TMEM191B
ENST00000613019.4,KCP
ENST00000613058.4,SLC4A1AP
ENST00000613071.1,TDRP
ENST00000613102.5,GGNBP2
ENST00000613122.4,CTDP1
ENST00000613174.1,HIST1H2AL
ENST00000613204.1,AC007325.4
ENST00000613216.4,AC136616.1
ENST00000613219.4,PEX12
ENST00000613230.1,AC145212.1
ENST00000613249.4,ZNF790
ENST00000613252.5,DACH1
ENST00000613266.4,ZFAND6
ENST00000613283.2,MYC
ENST00000613296.5,ALMS1
ENST00000613306.1,NPY4R2
ENST00000613312.4,ANKRD11
ENST00000613352.1,AC008162.2
ENST00000613358.4,PGRMC2
ENST00000613385.4,C18orf32
ENST00000613411.4,PRSS57
ENST00000613466.4,ANAPC10
ENST00000613478.2,CISD3
ENST00000613482.2,OPRK1
ENST00000613488.3,SIK1B
ENST00000613503.5,SPPL2B
ENST00000613507.4,RIPOR2
ENST00000613509.1,ZNF48
ENST00000613525.4,MYO1F
ENST00000613549.3,DOC2B
ENST00000613569.4,TOX4
ENST00000613602.3,FIGNL1
ENST00000613675.5,MRPL45
ENST00000613694.4,IRAK4
ENST00000613854.1,HIST1H3A
ENST00000613865.5,RPS24
ENST00000613894.3,FAM243B
ENST00000613904.1,TTI2
ENST00000613922.2,CCL3
ENST00000613979.5,ZAN
ENST00000614012.4,MR1
ENST00000614032.5,SLC38A3
ENST00000614034.5,ZNF2
ENST00000614049.5,ZNF229
ENST00000614055.2,GOLGA6L1
ENST00000614081.1,PRR11
ENST00000614088.1,ZSCAN26
ENST00000614091.4,C19orf12
ENST00000614110.1,AC136616.2
ENST00000614127.4,FAM153A
ENST00000614145.4,MRPS21
ENST00000614158.1,C17orf98
ENST00000614167.2,RIBC2
ENST00000614171.1,TRBV13
ENST00000614189.4,PCGF5
ENST00000614228.1,GRIFIN
ENST00000614237.1,SENP3-EIF4A1
ENST00000614239.1,LHX1
ENST00000614243.4,IGSF8
ENST00000614247.1,HIST1H4D
ENST00000614302.4,ACSF3
ENST00000614341.5,USH1G
ENST00000614342.1,SALL2
ENST00000614378.1,HIST1H3G
ENST00000614428.4,ACACA
ENST00000614443.2,PIGW
ENST00000614445.4,PHB
ENST00000614467.4,BICRAL
ENST00000614476.4,MTERF4
ENST00000614481.1,TRAJ36
ENST00000614490.4,NUTM1
ENST00000614497.5,FXYD6-FXYD2
ENST00000614499.4,TCTN3
ENST00000614556.5,DCAF7
ENST00000614557.1,AC117457.1
ENST00000614558.2,MID1IP1
ENST00000614565.5,CDH4
ENST00000614604.4,AC136352.2
ENST00000614616.4,CHD1
ENST00000614623.4,MYO19
ENST00000614654.2,ZSWIM9
ENST00000614697.4,ZBTB14
ENST00000614722.2,OR4M2
ENST00000614739.4,CYSLTR2
ENST00000614757.4,AL109811.3
ENST00000614766.5,MRM1
ENST00000614790.5,CWC25
ENST00000614798.1,CYSLTR1
ENST00000614806.1,AC067752.1
ENST00000614830.4,NOP16
ENST00000614839.4,PRAMEF25
ENST00000614849.4,ALDH3B1
ENST00000614859.5,C1orf158
ENST00000614891.5,MAL2
ENST00000614894.4,PRR20C
ENST00000614923.1,TCHH
ENST00000614924.5,CEACAM20
ENST00000614971.4,LTN1
ENST00000614987.5,RPS6KA5
ENST00000614994.4,ZNF285
ENST00000615007.4,LYNX1-SLURP2
ENST00000615050.2,CCL23
ENST00000615052.5,C18orf25
ENST00000615129.4,IQCA1L
ENST00000615133.2,C17orf78
ENST00000615164.2,HIST1H4E
ENST00000615182.5,TADA2A
ENST00000615189.5,SEC14L2
ENST00000615196.4,ATP6V0E2
ENST00000615230.4,TNFRSF9
ENST00000615234.5,POLR2E
ENST00000615244.4,KCNJ16
ENST00000615281.4,NBPF11
ENST00000615299.4,BIRC3
ENST00000615301.4,SHTN1
ENST00000615331.5,POM121C
ENST00000615353.1,HIST1H4I
ENST00000615358.4,HCRTR2
ENST00000615383.5,TUBGCP5
ENST00000615409.1,LY6H
ENST00000615421.4,NBPF9
ENST00000615430.4,CLEC18A
