celltype,p,coefs,ctd_level,branch,fdr
Fetus_Macrophage,0.1554,0.000485578223084041,3,Homo-Pan,0.319033112582781
Fetus_B_cell_(Plasmocyte),0.1564,-0.000538103067899172,3,Human,0.319177631578947
Fetus_Basal_cell,0.1565,0.000803019929592795,3,Haplorhine,0.319177631578947
Adult_Pancreas_exocrine_cell,0.1581,0.000904585241153877,3,Human,0.321383606557377
Fetus_Fetal_epithelial_progenitor,0.1622,0.000591051495754252,3,Homo-Pan,0.328640522875817
Fetus_Hepatocyte_Endodermal_cell,0.1636,-0.000728475618723018,3,Great Ape,0.330397394136808
Adult_Fetal_skeletal_muscle_cell,0.1644,0.000757316639169204,3,Primate,0.330935064935065
Adult_Fetal_epithelial_progenitor,0.1653,-0.00160249978677718,3,Homo-Pan,0.331669902912621
Adult_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.1669,0.0004740898202657,3,Primate,0.332185303514377
Fetus_Fetal_skeletal_muscle_cell,0.1669,0.000824232206200597,3,Great Ape,0.332185303514377
Fetus_Proximal_tubule_progenitor,0.1674,0.000802913751088911,3,Haplorhine,0.332185303514377
Fetus_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.1677,0.000768930622266005,3,Great Ape,0.332185303514377
Adult_Hepatocyte_Endodermal_cell,0.1685,0.00143483957793338,3,Great Ape,0.332707006369427
Adult_Erythroid_cell,0.1705,-0.000457169519172827,3,Human,0.335587301587302
Adult_Epithelial_cell_(intermediated),0.1728,0.000703814373710629,3,Great Ape,0.339037974683544
Adult_Macrophage,0.1816,-0.000510647969630051,3,Great Ape,0.354119122257053
Fetus_Basal_cell,0.1821,0.000698410486004467,3,Primate,0.354119122257053
Fetus_Fasciculata_cell,0.1822,0.000653123237514902,3,Haplorhine,0.354119122257053
Fetus_Sinusoidal_endothelial_cell,0.1869,-0.00120320929562471,3,Great Ape,0.361570093457944
Adult_Stromal_cell,0.1872,-0.000382811260594017,3,Haplorhine,0.361570093457944
Fetus_Adrenal_gland_inflammatory_cell,0.1909,0.000671116368355415,3,Primate,0.367571428571429
Fetus_Neutrophil_(RPS_high),0.193,-0.000292982752208146,3,Primate,0.37046439628483
Adult_Myeloid_cell,0.194,0.000862584440117515,3,Homo-Pan,0.370855384615385
Adult_Intercalated_cell,0.1944,-0.000664709610399653,3,Haplorhine,0.370855384615385
Adult_Fetal_Neuron,0.1962,0.00095861722885032,3,Great Ape,0.373141104294479
Adult_AT2_cell,0.1999,-0.000741422565995779,3,Primate,0.379015290519878
Adult_Ventricle_cardiomyocyte,0.2022,0.000948554519138442,3,Human,0.380990936555891
Fetus_Fetal_Neuron,0.2026,0.000571295193274802,3,Primate,0.380990936555891
Fetus_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.2031,0.000659324669174199,3,Haplorhine,0.380990936555891
Fetus_Goblet_cell,0.2034,0.000603770496275607,3,Homo-Pan,0.380990936555891
Fetus_Fetal_fibroblast,0.2051,0.000662690565999756,3,Homo-Pan,0.383018072289157
HESC_Proliferating_T_cell,0.2083,0.000815395397888304,3,Primate,0.387035928143713
Fetus_Monocyte,0.2085,-0.000277035537485734,3,Primate,0.387035928143713
Adult_Stromal_cell,0.2092,0.000447909464508975,3,Homo-Pan,0.387176119402985
Adult_Ureteric_bud_cell,0.2099,-0.000792950708745662,3,Homo-Pan,0.387315476190476
Adult_Epithelial_cell,0.2162,-0.000846019857049549,3,Great Ape,0.39730612244898
Fetus_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.2166,0.000789532888278111,3,Homo-Pan,0.39730612244898
Adult_Enterocyte_progenitor,0.2177,-0.000518368174389941,3,Haplorhine,0.39730612244898
Adult_Astrocyte,0.218,0.00113073805455877,3,Haplorhine,0.39730612244898
Adult_Intermediated_cell,0.2194,0.000647880634240525,3,Primate,0.39730612244898
Fetus_Mast_cell,0.2197,0.000543374937128062,3,Human,0.39730612244898
Adult_Loop_of_Henle,0.2198,0.000699451927220754,3,Homo-Pan,0.39730612244898
Fetus_Erythroid_progenitor_cell_(RP_high),0.2205,-0.000229472138647392,3,Primate,0.397412790697674
Adult_Fasciculata_cell,0.2216,-0.000722630088149323,3,Primate,0.39823768115942
Adult_Fasciculata_cell,0.2245,-0.000968798390313645,3,Homo-Pan,0.401302593659942
Fetus_CB_CD34+,0.2246,-0.000329946823008839,3,Primate,0.401302593659942
Adult_Fetal_chondrocyte,0.2277,0.0006296703063004,3,Primate,0.405672413793103
Fetus_Macrophage,0.2284,-0.000309235607752501,3,Primate,0.405753581661891
Fetus_Adrenal_gland_inflammatory_cell,0.2322,-0.00061462386971509,3,Human,0.411325714285714
Fetus_Basal_cell,0.2358,0.000824879920477179,3,Homo-Pan,0.415857954545455
Fetus_Dendritic_cell,0.2361,-0.000329327028938459,3,Homo-Pan,0.415857954545455
Adult_Loop_of_Henle,0.2369,0.000548747484730574,3,Haplorhine,0.416084985835694
Fetus_AT2_cell,0.2384,0.000748787614373634,3,Human,0.417536723163842
Fetus_Fetal_acinar_cell,0.2412,0.000542193618338178,3,Great Ape,0.421250704225352
Fetus_Sinusoidal_endothelial_cell,0.2426,-0.000990634547487628,3,Haplorhine,0.422505617977528
Adult_M2_Macrophage,0.2435,-0.000391477580159859,3,Human,0.422885154061625
Adult_Primordial_germ_cell,0.2459,-0.000575385117547263,3,Human,0.425860335195531
HESC_Fetal_epithelial_progenitor,0.2471,0.000515135103934957,3,Human,0.42674651810585
Fetus_Fetal_chondrocyte,0.254,0.000500763552743399,3,Primate,0.437444444444444
Fetus_Hepatocyte_Endodermal_cell,0.2568,-0.000558426073985812,3,Haplorhine,0.441041551246537
Fetus_Fibroblast,0.2593,0.000626994934222968,3,Homo-Pan,0.444104972375691
Adult_M2_Macrophage,0.2649,-0.000415010377856432,3,Haplorhine,0.452446280991736
Fetus_Pancreas_exocrine_cell,0.2671,-0.000631598188389253,3,Primate,0.453704109589041
Adult_Endothelial_cell,0.2671,0.00043073166870419,3,Haplorhine,0.453704109589041
Fetus_Ventricle_cardiomyocyte,0.268,0.000769609463933196,3,Primate,0.453989071038251
Adult_Smooth_muscle_cell,0.2706,0.000584085427312376,3,Haplorhine,0.456621621621622
Adult_Goblet_cell,0.2722,-0.000604693173036957,3,Primate,0.456621621621622
Adult_Enterocyte_progenitor,0.2724,-0.000496092671653966,3,Great Ape,0.456621621621622
Fetus_Fetal_endocrine_cell,0.2725,0.000959299700107381,3,Homo-Pan,0.456621621621622
Fetus_Myeloid_cell,0.2773,-0.000636177237201549,3,Homo-Pan,0.4625
Fetus_AT2_cell,0.2775,-0.000920655536729359,3,Homo-Pan,0.4625
Fetus_Pancreas_exocrine_cell,0.2784,0.000732160521371772,3,Great Ape,0.462756032171582
Adult_Astrocyte,0.2812,0.00123056116734381,3,Homo-Pan,0.466160427807487
Adult_Gastric_endocrine_cell,0.2866,0.000733930355327215,3,Haplorhine,0.471298153034301
Adult_Pancreas_exocrine_cell,0.2871,0.000748514832850205,3,Haplorhine,0.471298153034301
Adult_Enterocyte,0.2874,-0.000865233098055164,3,Homo-Pan,0.471298153034301
Fetus_Epithelial_cell_(intermediated),0.2874,-0.000585593434727435,3,Great Ape,0.471298153034301
Adult_Gastric_chief_cell,0.2881,0.000560161314867255,3,Great Ape,0.471298153034301
Fetus_Fetal_skeletal_muscle_cell,0.2896,0.000585395153336852,3,Haplorhine,0.472505263157895
Adult_Myeloid_cell,0.2921,-0.000627209635705702,3,Great Ape,0.473937662337662
Adult_Epithelial_cell_(intermediated),0.2927,0.000457809907004744,3,Primate,0.473937662337662
Fetus_Fetal_neuron,0.2929,0.00100284101445028,3,Homo-Pan,0.473937662337662
Fetus_Fasciculata_cell,0.2938,0.000547032291485194,3,Great Ape,0.473937662337662
Fetus_B_cell,0.2943,-0.000318293184190028,3,Primate,0.473937662337662
Adult_Fetal_enterocyte,0.2966,-0.000750759628916312,3,Homo-Pan,0.47640414507772
Fetus_Goblet_cell,0.2996,0.000401366085103651,3,Haplorhine,0.479979328165375
Fetus_Ureteric_bud_cell,0.3013,-0.00033724776240986,3,Haplorhine,0.481458762886598
Fetus_Epithelial_cell_(intermediated),0.3043,-0.00051747529178508,3,Haplorhine,0.485002570694087
Adult_Mesothelial_cell,0.3058,0.000502716959737852,3,Human,0.48614358974359
Fetus_M2_Macrophage,0.3072,-0.000503996203801035,3,Homo-Pan,0.487120204603581
Adult_Loop_of_Henle,0.3096,-0.000423821406819169,3,Primate,0.489216284987277
Fetus_Adrenal_gland_inflammatory_cell,0.3101,0.000626687737560283,3,Great Ape,0.489216284987277
Adult_Enterocyte_progenitor,0.3129,-0.000383441812981844,3,Primate,0.492380710659899
Fetus_Fasciculata_cell,0.3198,0.000589992428166483,3,Homo-Pan,0.50129648241206
Adult_AT2_cell,0.321,0.000681300545860279,3,Great Ape,0.50129648241206
Fetus_Macrophage,0.3215,-0.000282798547737923,3,Haplorhine,0.50129648241206
Adult_Mesothelial_cell,0.3218,-0.000492267901422787,3,Primate,0.50129648241206
Adult_Fetal_acinar_cell,0.3234,-0.000814535973855422,3,Homo-Pan,0.502045
Fetus_AT2_cell,0.3239,0.000688066370437226,3,Haplorhine,0.502045
Adult_Gastric_endocrine_cell,0.3276,0.000612071663330165,3,Primate,0.506513715710723
HESC_Fetal_neuron,0.3287,-0.000565879500300166,3,Primate,0.506950248756219
Fetus_hESC,0.3299,-0.000807622820267793,3,Homo-Pan,0.507538461538462
Adult_Gastric_chief_cell,0.3349,-0.000417402058477955,3,Human,0.513451851851852
Fetus_hESC,0.3354,-0.00065362584781706,3,Haplorhine,0.513451851851852
Adult_CB_CD34+,0.337,-0.000405333016465912,3,Primate,0.514630541871921
Adult_Fetal_endocrine_cell,0.3385,0.000638272542993402,3,Human,0.515651105651106
Adult_Erythroid_cell,0.3398,-0.000384083322015112,3,Great Ape,0.516362745098039
Fetus_Ureteric_bud_cell,0.3426,-0.000278741044720771,3,Human,0.519344743276284
Fetus_Pancreas_exocrine_cell,0.3444,-0.000534004025110303,3,Human,0.5208
Adult_Fetal_endocrine_cell,0.3486,0.000633296346240738,3,Primate,0.525868613138686
Adult_Fetal_skeletal_muscle_cell,0.3516,0.000562709074704209,3,Haplorhine,0.527975786924939
HESC_hESC,0.3517,0.00036450647394012,3,Primate,0.527975786924939
Adult_Fasciculata_cell,0.3558,-0.000543551153001374,3,Human,0.532840579710145
Adult_Neutrophil,0.3577,-0.000509379107465458,3,Homo-Pan,0.534075294117647
Fetus_Intermediated_cell,0.3604,0.000355680291649958,3,Haplorhine,0.534075294117647
Adult_Erythroid_progenitor_cell_(RP_high),0.3607,-0.000204649185634908,3,Human,0.534075294117647
HESC_Fetal_epithelial_progenitor,0.3612,0.000446465803861213,3,Haplorhine,0.534075294117647
Fetus_Gastric_endocrine_cell,0.3617,-0.000517136536515927,3,Human,0.534075294117647
Fetus_M2_Macrophage,0.3621,-0.000360644232381602,3,Haplorhine,0.534075294117647
Fetus_hESC,0.364,-0.00056777118454931,3,Primate,0.534075294117647
Adult_Gastric_endocrine_cell,0.3648,-0.000769747542930047,3,Homo-Pan,0.534075294117647
Fetus_Ureteric_bud_cell,0.3655,0.000267674324531426,3,Primate,0.534075294117647
Fetus_Astrocyte,0.3656,0.00103054590144422,3,Homo-Pan,0.534075294117647
Fetus_B_cell_(Plasmocyte),0.3661,-0.000416025721910019,3,Great Ape,0.534075294117647
Fetus_Mast_cell,0.3725,0.000538363374962195,3,Homo-Pan,0.542136150234742
Adult_Neutrophil_(RPS_high),0.3803,-0.000290043015190728,3,Haplorhine,0.552192037470726
Adult_Mast_cell,0.3822,-0.000341378038384427,3,Primate,0.553654205607477
Adult_CB_CD34+,0.388,-0.000393562260897456,3,Haplorhine,0.560745920745921
Adult_Gastric_endocrine_cell,0.4068,-0.00062227883720291,3,Great Ape,0.586482598607889
Fetus_Erythroid_cell,0.4077,-0.000258043217147672,3,Primate,0.586482598607889
Adult_CB_CD34+,0.4099,-0.000406904106964746,3,Great Ape,0.588282407407407
Adult_Endothelial_cell,0.4113,0.000290420583178549,3,Primate,0.588928406466513
Adult_Mesothelial_cell,0.4187,0.000549758904292538,3,Homo-Pan,0.598142857142857
Adult_Fasciculata_cell,0.4205,-0.000567485245344422,3,Great Ape,0.599333333333333
Fetus_Fetal_enterocyte,0.4225,-0.000130783757469792,3,Human,0.600802752293578
Fetus_Mast_cell,0.4272,0.000424943700642151,3,Great Ape,0.606096109839817
Adult_Fetal_chondrocyte,0.4329,0.000397295615868085,3,Human,0.612780821917808
Adult_hESC,0.4368,-0.000561327111949872,3,Homo-Pan,0.616892938496583
Adult_Fetal_enterocyte,0.4384,-0.000413834643657527,3,Human,0.617745454545455
Fetus_Gastric_endocrine_cell,0.4395,0.000476286761160257,3,Haplorhine,0.617891156462585
Fetus_Fibroblast,0.4429,-0.000382028286024879,3,Great Ape,0.621262443438914
Fetus_Immature_sertoli_cell_(Pre_Sertoli_cell),0.45,0.000615015207398845,3,Haplorhine,0.62979683972912
HESC_Fetal_epithelial_progenitor,0.4519,-0.000407789216555063,3,Great Ape,0.631031531531532
Fetus_Ventricle_cardiomyocyte,0.4561,0.000700551059060199,3,Homo-Pan,0.635465168539326
Fetus_Mast_cell,0.4575,-0.000335477974769193,3,Primate,0.635986547085202
HESC_Primordial_germ_cell,0.4607,0.000319255988514235,3,Primate,0.639002237136465
Adult_Epithelial_cell_(intermediated),0.4686,-0.000309868016358882,3,Human,0.648508928571429
Adult_hESC,0.4711,0.000386761013945468,3,Human,0.650516703786192
HESC_hESC,0.474,0.000276683865157557,3,Human,0.651137168141593
Fetus_B_cell_(Plasmocyte),0.4741,-0.000371545857517999,3,Homo-Pan,0.651137168141593
Fetus_Ventricle_cardiomyocyte,0.4747,0.000603974794424215,3,Great Ape,0.651137168141593
Adult_Fetal_neuron,0.4775,0.000786588940665994,3,Homo-Pan,0.65304845814978
Fetus_Macrophage,0.4782,-0.000178683681135883,3,Human,0.65304845814978
Fetus_Stromal_cell,0.4883,0.000270501218052862,3,Great Ape,0.665375824175824
Adult_Fetal_mesenchymal_progenitor,0.491,0.000308236635957426,3,Primate,0.665890829694323
Fetus_CB_CD34+,0.4917,-0.000228901147904251,3,Great Ape,0.665890829694323
Fetus_Pancreas_exocrine_cell,0.4919,0.000432812840646867,3,Haplorhine,0.665890829694323
Adult_Erythroid_cell,0.4954,-0.000231511909727084,3,Primate,0.669167755991285
Adult_Fetal_Neuron,0.5039,0.00041471398808437,3,Human,0.679169565217391
Fetus_Fetal_epithelial_progenitor,0.505,0.000242828370834642,3,Great Ape,0.679175704989154
Fetus_Basal_cell,0.5082,0.000341978050369501,3,Human,0.681866379310345
Adult_Thyroid_follicular_cell,0.5102,-0.000401531293684684,3,Haplorhine,0.681866379310345
Adult_Fetal_Neuron,0.5103,0.000407072545340807,3,Primate,0.681866379310345
Fetus_AT2_cell,0.5169,0.000496997621572084,3,Great Ape,0.68812017167382
Fetus_Fetal_enterocyte,0.5172,0.000143852024497562,3,Homo-Pan,0.68812017167382
Adult_Goblet_cell,0.5214,-0.000414960367226237,3,Great Ape,0.692222698072805
Adult_Myeloid_cell,0.5228,-0.000309759525541911,3,Human,0.692598290598291
Adult_Fetal_skeletal_muscle_cell,0.5274,-0.000462893153490486,3,Homo-Pan,0.695558386411889
Adult_Fibroblast,0.5274,0.000183353507568585,3,Primate,0.695558386411889
Fetus_Myeloid_cell,0.5284,0.000298603380675026,3,Haplorhine,0.695558386411889
Fetus_Enterocyte,0.5321,-0.000363063851600371,3,Great Ape,0.698944915254237
HESC_hESC,0.535,0.000268063219934736,3,Haplorhine,0.701268498942918
Adult_Kidney_intercalated_cell,0.5451,0.000453572654053879,3,Great Ape,0.710864300626305
Adult_Thyroid_follicular_cell,0.5453,-0.000460139160350726,3,Homo-Pan,0.710864300626305
Fetus_Intermediated_cell,0.5469,0.00028787674350537,3,Homo-Pan,0.710864300626305
Adult_AT2_cell,0.5473,0.000381934051311821,3,Haplorhine,0.710864300626305
Adult_Kidney_intercalated_cell,0.5487,0.000409682232684196,3,Haplorhine,0.710864300626305
Adult_Epithelial_cell,0.5492,-0.000340829450501244,3,Human,0.710864300626305
Fetus_Loop_of_Henle,0.5556,-0.000324825936178256,3,Human,0.717446985446985
Adult_Mast_cell,0.5566,-0.000280309576541223,3,Great Ape,0.717446985446985
Fetus_Enterocyte_progenitor,0.5659,0.000376530539341035,3,Homo-Pan,0.727569358178054
Adult_Intermediated_cell,0.5668,-0.000344765835462585,3,Haplorhine,0.727569358178054
HESC_Fetal_neuron,0.5691,-0.000454926520159235,3,Homo-Pan,0.729012396694215
Adult_Proliferating_T_cell,0.573,-0.000257035693228826,3,Human,0.732494845360825
Fetus_Pancreas_exocrine_cell,0.5742,-0.000434939440387841,3,Homo-Pan,0.732518518518519
Adult_Fetal_stromal_cell,0.5784,0.000276153505549925,3,Great Ape,0.735251533742331
Fetus_Ureteric_bud_cell,0.5792,0.000196491345950798,3,Great Ape,0.735251533742331
Fetus_hESC,0.5799,-0.000342050069450104,3,Human,0.735251533742331
Adult_Ventricle_cardiomyocyte,0.5821,-0.000448332880735155,3,Haplorhine,0.736534693877551
Fetus_Stratified_epithelial_cell,0.5833,0.000428256755393712,3,Homo-Pan,0.736549898167006
Fetus_Hepatocyte_Endodermal_cell,0.5867,-0.000328199352331431,3,Homo-Pan,0.739337398373984
Fetus_Epithelial_cell,0.5885,-0.000384853118400744,3,Primate,0.740101419878296
Fetus_Goblet_cell,0.5969,0.000188364037092917,3,Human,0.749145748987854
HESC_Fetal_neuron,0.5995,0.000300086411465743,3,Human,0.750888888888889
Fetus_B_cell,0.6012,-0.000210196122519066,3,Homo-Pan,0.7515
Adult_Epithelial_cell_(intermediated),0.606,0.000303378832242694,3,Homo-Pan,0.755975855130785
Fetus_Intercalated_cell,0.6085,0.000240189938964039,3,Primate,0.757570281124498
Fetus_Kidney_intercalated_cell,0.6132,-0.0001913917728447,3,Primate,0.761891783567134
Adult_Intercalated_cell,0.6217,0.000273973014001962,3,Great Ape,0.770908
Adult_Basal_cell,0.6293,-0.000362037988288111,3,Haplorhine,0.778774451097804
Fetus_Intermediated_cell,0.6347,0.00016654951974677,3,Human,0.783892430278885
Fetus_Fetal_enterocyte,0.6392,-8.39711323105176e-05,3,Haplorhine,0.787880715705765
Fetus_Fetal_enterocyte,0.6431,8.9884918917345e-05,3,Great Ape,0.791021782178218
Adult_Chondrocyte,0.6443,0.00021959738379727,3,Primate,0.791021782178218
Fetus_Intercalated_cell,0.6471,-0.000252281019427485,3,Great Ape,0.792889328063241
Fetus_Intercalated_cell,0.6627,-0.000273612669613872,3,Homo-Pan,0.808923379174853
Adult_Chondrocyte,0.664,0.000247664700835164,3,Great Ape,0.808923379174853
Adult_Fetal_stromal_cell,0.6641,-0.000188648479450771,3,Primate,0.808923379174853
Adult_Fetal_Neuron,0.6664,0.000351216477596198,3,Homo-Pan,0.809882583170254
Adult_Ureteric_bud_cell,0.6675,0.000195263238743207,3,Human,0.809882583170254
Adult_Epithelial_cell_(intermediated),0.6699,0.000204338041651867,3,Haplorhine,0.81120703125
Fetus_Enterocyte,0.6715,0.000219803865535454,3,Haplorhine,0.811559454191033
Fetus_Epithelial_cell_(intermediated),0.6777,0.000261877660254448,3,Homo-Pan,0.816714563106796
Fetus_Ventricle_cardiomyocyte,0.6784,-0.000292231752706645,3,Human,0.816714563106796
Fetus_Fasciculata_cell,0.6871,0.000176609061900422,3,Primate,0.824707930367505
Adult_Basal_cell,0.6877,0.000325459460055742,3,Great Ape,0.824707930367505
Adult_Loop_of_Henle,0.6926,0.000202713750205413,3,Great Ape,0.8269443378119
Adult_hESC,0.6941,-0.000235993017487502,3,Haplorhine,0.8269443378119
HESC_Primordial_germ_cell,0.6942,0.000183912932496263,3,Haplorhine,0.8269443378119
HESC_Proliferating_T_cell,0.6949,-0.000334977584828792,3,Homo-Pan,0.8269443378119
Fetus_Loop_of_Henle,0.6966,0.000240472115536242,3,Haplorhine,0.827379310344828
Adult_Stromal_cell,0.6986,0.000102868139803939,3,Human,0.828168260038241
Adult_Loop_of_Henle,0.7018,0.00016205902242083,3,Human,0.830091428571429
Fetus_Endothelial_cell_(APC),0.7029,0.000157034364522738,3,Haplorhine,0.830091428571429
Fetus_Gastric_endocrine_cell,0.7087,-0.000252795244717306,3,Great Ape,0.835349809885932
Fetus_Enterocyte,0.7176,-0.000176411379574145,3,Primate,0.844235294117647
Adult_Hepatocyte_Endodermal_cell,0.7251,0.000291827015405941,3,Human,0.85060263653484
Fetus_Fetal_chondrocyte,0.7274,0.000211071930631796,3,Homo-Pan,0.85060263653484
Adult_Smooth_muscle_cell,0.7283,0.000226708270145023,3,Homo-Pan,0.85060263653484
Adult_M2_Macrophage,0.7285,-0.000163085512464721,3,Homo-Pan,0.85060263653484
Fetus_Fetal_chondrocyte,0.7327,-0.000150269570506974,3,Human,0.853110694183865
Adult_Fetal_endocrine_cell,0.7334,0.0003105001624264,3,Homo-Pan,0.853110694183865
Adult_Neutrophil_(RPS_high),0.7366,-9.88775241008326e-05,3,Primate,0.854862453531599
Adult_Fetal_chondrocyte,0.7382,-0.000208806076648358,3,Great Ape,0.854862453531599
Fetus_Loop_of_Henle,0.7397,0.000216525202896043,3,Great Ape,0.854862453531599
Adult_Intercalated_cell,0.7417,-0.000150856498668049,3,Human,0.854862453531599
Adult_Hepatocyte_Endodermal_cell,0.7418,-0.000319019172764665,3,Haplorhine,0.854862453531599
Fetus_Ventricle_cardiomyocyte,0.7516,0.000246974821066928,3,Haplorhine,0.864549165120594
Fetus_Myeloid_cell,0.7559,0.000156432523731783,3,Great Ape,0.866510166358595
Adult_Hepatocyte_Endodermal_cell,0.7561,-0.00036854233312121,3,Homo-Pan,0.866510166358595
HESC_Fetal_neuron,0.7637,0.00021691587278411,3,Great Ape,0.873605166051661
Fetus_Fetal_skeletal_muscle_cell,0.7663,0.000147105257318155,3,Human,0.874965009208103
Adult_Proximal_tubule_progenitor,0.7699,-0.00021549125403404,3,Human,0.877459558823529
Adult_Basal_cell,0.7742,-0.000191185146926298,3,Primate,0.88074128440367
Fetus_Enterocyte_progenitor,0.7758,0.000138987582892385,3,Primate,0.880945054945055
Adult_Ventricle_cardiomyocyte,0.7796,-0.000251999665154163,3,Great Ape,0.88364168190128
Fetus_Sinusoidal_endothelial_cell,0.7845,-0.000211173522873493,3,Human,0.886182149362477
Fetus_Stratified_epithelial_cell,0.7847,0.000191523230319714,3,Great Ape,0.886182149362477
Adult_Fetal_enterocyte,0.7894,0.000166723295367172,3,Haplorhine,0.886723327305606
Adult_Endothelial_cell_(APC),0.7897,8.13773404388583e-05,3,Primate,0.886723327305606
Adult_Fetal_fibroblast,0.7897,0.000112314477385016,3,Primate,0.886723327305606
Adult_Goblet_cell,0.7909,-0.000196747583445778,3,Homo-Pan,0.886723327305606
Fetus_Fetal_enterocyte,0.7926,-4.46736463943314e-05,3,Primate,0.887025270758123
Fetus_B_cell_(Plasmocyte),0.7974,-9.92604277214346e-05,3,Primate,0.890789189189189
Adult_Chondrocyte,0.7999,-0.000122058510406389,3,Human,0.891974820143885
HESC_hESC,0.8014,-0.000129747467689621,3,Homo-Pan,0.892043087971275
HESC_Proliferating_T_cell,0.8036,-0.000152399784635141,3,Human,0.892067978533095
Adult_Intermediated_cell,0.8043,-0.00015653926893489,3,Great Ape,0.892067978533095
Fetus_Fibroblast,0.8082,9.64573736013994e-05,3,Primate,0.894792857142857
Fetus_Intercalated_cell,0.8108,-0.000126000889309159,3,Haplorhine,0.896071301247772
HESC_Primordial_germ_cell,0.8159,-0.00013140646289545,3,Homo-Pan,0.900103202846975
Fetus_Enterocyte,0.8237,-0.00010698434710304,3,Human,0.906695035460993
Adult_Goblet_cell,0.8248,-0.000122521186907665,3,Human,0.906695035460993
Fetus_Epithelial_cell_(intermediated),0.8281,-9.93922680378292e-05,3,Primate,0.908711504424779
Adult_Primordial_germ_cell,0.8358,-0.00013638029697715,3,Homo-Pan,0.914718309859155
Adult_Fetal_Neuron,0.8379,-0.000139186568987713,3,Haplorhine,0.914718309859155
Fetus_Kidney_intercalated_cell,0.838,-7.37240631390618e-05,3,Human,0.914718309859155
Adult_Intercalated_cell,0.8398,-0.000129511065304902,3,Homo-Pan,0.915072056239016
Fetus_Loop_of_Henle,0.8441,0.000110493704604621,3,Primate,0.918143859649123
HESC_Fetal_epithelial_progenitor,0.8576,-8.06088054545905e-05,3,Primate,0.931194395796848
Adult_Myeloid_cell,0.8592,-9.23589980428683e-05,3,Primate,0.931300699300699
Adult_Pancreas_exocrine_cell,0.8678,-0.000146978719011716,3,Homo-Pan,0.938980802792321
Adult_Fetal_enterocyte,0.8695,0.000107879216065266,3,Great Ape,0.93918118466899
Adult_Intermediated_cell,0.8723,-8.48530867622535e-05,3,Human,0.940065630397237
HESC_Primordial_germ_cell,0.8752,-6.47040982766901e-05,3,Human,0.940065630397237
Adult_Primordial_germ_cell,0.8769,-8.83082854744983e-05,3,Great Ape,0.940065630397237
Fetus_Adrenal_gland_inflammatory_cell,0.8771,-0.000107970271536503,3,Homo-Pan,0.940065630397237
Fetus_Goblet_cell,0.8779,6.65015354197788e-05,3,Great Ape,0.940065630397237
Adult_Mesothelial_cell,0.8831,-8.36747740137317e-05,3,Haplorhine,0.941379073756432
Fetus_Intermediated_cell,0.8839,6.27781025886215e-05,3,Great Ape,0.941379073756432
Fetus_Enterocyte,0.8841,9.09855051956385e-05,3,Homo-Pan,0.941379073756432
Fetus_Gastric_endocrine_cell,0.8852,-7.87112763545736e-05,3,Primate,0.941379073756432
Adult_Gastric_chief_cell,0.8913,6.30579046181177e-05,3,Haplorhine,0.943648464163823
Fetus_Loop_of_Henle,0.8917,-0.000100741867468245,3,Homo-Pan,0.943648464163823
Adult_Fetal_enterocyte,0.8919,-7.3428920620072e-05,3,Primate,0.943648464163823
Adult_Hepatocyte_Endodermal_cell,0.8946,-0.000117714704833847,3,Primate,0.944892674616695
Fetus_Fasciculata_cell,0.8974,5.55691371495638e-05,3,Human,0.946105263157895
HESC_Fetal_epithelial_progenitor,0.8988,7.67018924898544e-05,3,Homo-Pan,0.946105263157895
Adult_Fetal_mesenchymal_progenitor,0.9065,-6.20196601520439e-05,3,Great Ape,0.952135363790186
Adult_Ventricle_cardiomyocyte,0.9076,-8.91743814658113e-05,3,Primate,0.952135363790186
Adult_Epithelial_cell,0.9111,-8.83246055644764e-05,3,Homo-Pan,0.953001686340641
Adult_Fetal_endocrine_cell,0.9115,-8.91802575835888e-05,3,Great Ape,0.953001686340641
Adult_Erythroid_progenitor_cell_(RP_high),0.9156,-2.36706920291766e-05,3,Primate,0.955676767676768
Adult_Fetal_skeletal_muscle_cell,0.9193,6.76925030315464e-05,3,Great Ape,0.956897822445561
Fetus_Myeloid_cell,0.9212,-4.37694883006858e-05,3,Human,0.956897822445561
Adult_AT2_cell,0.9214,5.79109392971998e-05,3,Human,0.956897822445561
Adult_Gastric_chief_cell,0.9257,3.89402185101963e-05,3,Primate,0.959706176961603
Adult_Gastric_chief_cell,0.9272,5.18218585549284e-05,3,Homo-Pan,0.959706176961603
Fetus_Ureteric_bud_cell,0.9313,3.46839838745925e-05,3,Homo-Pan,0.962343333333333
Adult_Intercalated_cell,0.9403,3.64041094314664e-05,3,Primate,0.968827242524917
Adult_Thyroid_follicular_cell,0.9407,4.16716864496815e-05,3,Primate,0.968827242524917
Adult_Mast_cell,0.948,-2.4604122814949e-05,3,Human,0.974036423841059
Fetus_Enterocyte_progenitor,0.9489,3.22363700305063e-05,3,Human,0.974036423841059
Adult_Ureteric_bud_cell,0.9547,2.49553845338511e-05,3,Primate,0.974213114754098
Fetus_Adrenal_gland_inflammatory_cell,0.955,3.20184567556979e-05,3,Haplorhine,0.974213114754098
